NIS,school,fullName,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
Std148,SD Ungu,Marta Susi Nasution,F,4,Tarakan,2011-08-11,12,1,Bahasa,81,63,72.0,B
Std148,SD Ungu,Marta Susi Nasution,F,4,Tarakan,2011-08-11,12,2,Bahasa,66,98,82.0,B
Std148,SD Ungu,Marta Susi Nasution,F,4,Tarakan,2011-08-11,12,3,Bahasa,98,56,77.0,B
Std148,SD Ungu,Marta Susi Nasution,F,4,Tarakan,2011-08-11,12,1,English,63,70,66.5,C
Std148,SD Ungu,Marta Susi Nasution,F,4,Tarakan,2011-08-11,12,2,English,92,58,75.0,B
Std148,SD Ungu,Marta Susi Nasution,F,4,Tarakan,2011-08-11,12,3,English,70,73,71.5,B
Std148,SD Ungu,Marta Susi Nasution,F,4,Tarakan,2011-08-11,12,1,Religion,63,81,72.0,B
Std148,SD Ungu,Marta Susi Nasution,F,4,Tarakan,2011-08-11,12,2,Religion,64,70,67.0,C
Std148,SD Ungu,Marta Susi Nasution,F,4,Tarakan,2011-08-11,12,3,Religion,70,60,65.0,C
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,1,Math,92,76,84.0,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,2,Math,71,94,82.5,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,3,Math,68,88,78.0,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,1,Science,51,85,68.0,C
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,2,Science,66,92,79.0,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,3,Science,59,75,67.0,C
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,1,Social,56,88,72.0,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,2,Social,76,67,71.5,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,3,Social,55,85,70.0,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,1,Bahasa,55,92,73.5,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,2,Bahasa,74,86,80.0,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,3,Bahasa,92,59,75.5,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,1,English,58,58,58.0,C
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,2,English,61,98,79.5,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,3,English,57,100,78.5,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,1,Religion,59,58,58.5,C
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,2,Religion,87,69,78.0,B
Std149,SD Ungu,Calvin Joas Bangun,M,4,Pekanbaru,2011-08-21,12,3,Religion,58,60,59.0,C
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,1,Math,71,73,72.0,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,2,Math,96,94,95.0,A
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,3,Math,51,82,66.5,C
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,1,Science,97,54,75.5,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,2,Science,85,77,81.0,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,3,Science,65,82,73.5,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,1,Social,90,95,92.5,A
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,2,Social,53,90,71.5,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,3,Social,51,86,68.5,C
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,1,Bahasa,53,75,64.0,C
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,2,Bahasa,77,86,81.5,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,3,Bahasa,63,87,75.0,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,1,English,94,60,77.0,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,2,English,88,51,69.5,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,3,English,70,79,74.5,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,1,Religion,58,89,73.5,B
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,2,Religion,55,50,52.5,C
Std150,SD Ungu,Haddad Geoffrey Sondakh,M,4,Pematangsiantar,2011-09-27,12,3,Religion,87,77,82.0,B
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,1,Math,93,51,72.0,B
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,2,Math,86,67,76.5,B
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,3,Math,70,55,62.5,C
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,1,Science,97,82,89.5,A
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,2,Science,79,69,74.0,B
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,3,Science,93,50,71.5,B
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,1,Social,52,53,52.5,C
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,2,Social,60,71,65.5,C
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,3,Social,98,88,93.0,A
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,1,Bahasa,99,96,97.5,A
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,2,Bahasa,88,90,89.0,A
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,3,Bahasa,91,71,81.0,B
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,1,English,100,72,86.0,A
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,2,English,95,69,82.0,B
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,3,English,57,76,66.5,C
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,1,Religion,87,88,87.5,A
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,2,Religion,63,87,75.0,B
Std151,SD Ungu,Prameswari Elvina Kalla,F,3,Lubuklinggau,2012-03-06,11,3,Religion,65,64,64.5,C
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,1,Math,72,77,74.5,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,2,Math,85,74,79.5,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,3,Math,96,84,90.0,A
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,1,Science,70,78,74.0,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,2,Science,95,62,78.5,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,3,Science,56,63,59.5,C
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,1,Social,84,93,88.5,A
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,2,Social,51,84,67.5,C
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,3,Social,96,54,75.0,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,1,Bahasa,93,64,78.5,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,2,Bahasa,59,80,69.5,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,3,Bahasa,93,72,82.5,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,1,English,71,79,75.0,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,2,English,68,71,69.5,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,3,English,52,86,69.0,C
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,1,Religion,76,85,80.5,B
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,2,Religion,71,58,64.5,C
Std152,SD Ungu,Madison Kirana Mangkey,F,3,Batam,2013-05-03,10,3,Religion,89,63,76.0,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,1,Math,75,55,65.0,C
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,2,Math,86,60,73.0,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,3,Math,59,56,57.5,C
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,1,Science,72,72,72.0,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,2,Science,67,94,80.5,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,3,Science,86,81,83.5,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,1,Social,84,66,75.0,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,2,Social,50,92,71.0,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,3,Social,54,61,57.5,C
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,1,Bahasa,65,68,66.5,C
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,2,Bahasa,59,87,73.0,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,3,Bahasa,61,53,57.0,C
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,1,English,96,67,81.5,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,2,English,87,56,71.5,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,3,English,86,73,79.5,B
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,1,Religion,53,75,64.0,C
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,2,Religion,56,63,59.5,C
Std153,SD Ungu,Karina Rose Panjaitan,F,3,Jambi,2014-04-03,9,3,Religion,84,87,85.5,A
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,1,Math,53,77,65.0,C
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,2,Math,93,62,77.5,B
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,3,Math,89,90,89.5,A
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,1,Science,73,72,72.5,B
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,2,Science,76,72,74.0,B
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,3,Science,61,53,57.0,C
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,1,Social,82,56,69.0,C
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,2,Social,56,80,68.0,C
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,3,Social,94,65,79.5,B
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,1,Bahasa,96,61,78.5,B
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,2,Bahasa,83,75,79.0,B
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,3,Bahasa,55,55,55.0,C
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,1,English,82,82,82.0,B
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,2,English,96,94,95.0,A
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,3,English,95,59,77.0,B
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,1,Religion,66,66,66.0,C
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,2,Religion,86,56,71.0,B
Std154,SD Ungu,Sri Jovita Purboyo,F,3,Sabang,2012-05-25,11,3,Religion,77,89,83.0,B
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,1,Math,70,77,73.5,B
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,2,Math,73,95,84.0,B
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,3,Math,52,59,55.5,C
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,1,Science,85,93,89.0,A
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,2,Science,57,88,72.5,B
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,3,Science,65,61,63.0,C
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,1,Social,81,83,82.0,B
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,2,Social,94,91,92.5,A
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,3,Social,70,77,73.5,B
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,1,Bahasa,95,59,77.0,B
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,2,Bahasa,58,57,57.5,C
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,3,Bahasa,78,82,80.0,B
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,1,English,57,54,55.5,C
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,2,English,56,61,58.5,C
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,3,English,98,94,96.0,A
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,1,Religion,64,78,71.0,B
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,2,Religion,69,57,63.0,C
Std155,SD Ungu,Melvin Dominic Adji,M,3,Lubuklinggau,2013-08-22,10,3,Religion,65,84,74.5,B
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,1,Math,75,99,87.0,A
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,2,Math,76,52,64.0,C
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,3,Math,82,99,90.5,A
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,1,Science,99,76,87.5,A
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,2,Science,52,58,55.0,C
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,3,Science,66,69,67.5,C
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,1,Social,70,92,81.0,B
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,2,Social,70,89,79.5,B
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,3,Social,91,59,75.0,B
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,1,Bahasa,100,97,98.5,A
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,2,Bahasa,86,80,83.0,B
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,3,Bahasa,77,59,68.0,C
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,1,English,83,51,67.0,C
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,2,English,71,82,76.5,B
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,3,English,81,64,72.5,B
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,1,Religion,72,51,61.5,C
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,2,Religion,94,50,72.0,B
Std156,SD Ungu,Umar Fernandes Ellias,M,3,Jayapura,2014-10-10,9,3,Religion,65,85,75.0,B
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,1,Math,52,57,54.5,C
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,2,Math,92,95,93.5,A
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,3,Math,63,60,61.5,C
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,1,Science,56,84,70.0,B
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,2,Science,90,91,90.5,A
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,3,Science,77,88,82.5,B
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,1,Social,85,97,91.0,A
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,2,Social,59,77,68.0,C
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,3,Social,57,69,63.0,C
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,1,Bahasa,82,90,86.0,A
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,2,Bahasa,52,81,66.5,C
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,3,Bahasa,54,63,58.5,C
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,1,English,86,64,75.0,B
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,2,English,86,60,73.0,B
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,3,English,59,96,77.5,B
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,1,Religion,91,80,85.5,A
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,2,Religion,91,54,72.5,B
Std157,SD Ungu,Aksa Zidan Zetta,M,3,Semarang,2012-03-10,11,3,Religion,87,86,86.5,A
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,1,Math,77,99,88.0,A
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,2,Math,59,52,55.5,C
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,3,Math,89,89,89.0,A
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,1,Science,56,52,54.0,C
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,2,Science,91,73,82.0,B
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,3,Science,98,74,86.0,A
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,1,Social,81,77,79.0,B
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,2,Social,57,68,62.5,C
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,3,Social,57,59,58.0,C
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,1,Bahasa,99,64,81.5,B
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,2,Bahasa,91,53,72.0,B
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,3,Bahasa,68,100,84.0,B
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,1,English,75,62,68.5,C
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,2,English,57,63,60.0,C
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,3,English,68,83,75.5,B
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,1,Religion,62,84,73.0,B
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,2,Religion,58,54,56.0,C
Std158,SD Ungu,Nadeem Jobel Assegaf,M,3,Banjar,2013-04-20,10,3,Religion,66,81,73.5,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,1,Math,50,59,54.5,C
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,2,Math,89,59,74.0,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,3,Math,88,61,74.5,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,1,Science,53,57,55.0,C
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,2,Science,81,64,72.5,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,3,Science,68,90,79.0,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,1,Social,81,80,80.5,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,2,Social,90,81,85.5,A
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,3,Social,97,93,95.0,A
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,1,Bahasa,72,72,72.0,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,2,Bahasa,80,78,79.0,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,3,Bahasa,86,58,72.0,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,1,English,66,54,60.0,C
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,2,English,71,72,71.5,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,3,English,92,68,80.0,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,1,Religion,59,73,66.0,C
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,2,Religion,68,94,81.0,B
Std159,SD Ungu,Aisyah Jadyn Wangge,F,3,Padangsidimpuan,2013-11-12,10,3,Religion,71,98,84.5,A
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,1,Math,77,82,79.5,B
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,2,Math,59,71,65.0,C
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,3,Math,70,81,75.5,B
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,1,Science,73,78,75.5,B
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,2,Science,80,66,73.0,B
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,3,Science,95,100,97.5,A
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,1,Social,63,55,59.0,C
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,2,Social,50,99,74.5,B
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,3,Social,61,60,60.5,C
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,1,Bahasa,78,73,75.5,B
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,2,Bahasa,61,82,71.5,B
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,3,Bahasa,88,96,92.0,A
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,1,English,86,63,74.5,B
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,2,English,90,67,78.5,B
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,3,English,92,93,92.5,A
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,1,Religion,62,64,63.0,C
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,2,Religion,69,53,61.0,C
Std160,SD Ungu,Andre Haqeem Siahaan,M,3,Depok,2013-06-02,10,3,Religion,88,72,80.0,B
Std161,SD Ungu,Aristo Putra Patria,M,3,Kotamobagu,2014-09-10,9,1,Math,65,84,74.5,B
Std161,SD Ungu,Aristo Putra Patria,M,3,Kotamobagu,2014-09-10,9,2,Math,86,78,82.0,B
Std161,SD Ungu,Aristo Putra Patria,M,3,Kotamobagu,2014-09-10,9,3,Math,89,74,81.5,B
Std161,SD Ungu,Aristo Putra Patria,M,3,Kotamobagu,2014-09-10,9,1,Science,93,65,79.0,B
Std161,SD Ungu,Aristo Putra Patria,M,3,Kotamobagu,2014-09-10,9,2,Science,74,100,87.0,A
Std161,SD Ungu,Aristo Putra Patria,M,3,Kotamobagu,2014-09-10,9,3,Science,63,89,76.0,B
Std161,SD Ungu,Aristo Putra Patria,M,3,Kotamobagu,2014-09-10,9,1,Social,85,69,77.0,B
Std161,SD Ungu,Aristo Putra Patria,M,3,Kotamobagu,2014-09-10,9,2,Social,55,62,58.5,C
Std161,SD Ungu,Aristo Putra Patria,M,3,Kotamobagu,2014-09-10,9,3,Social,95,53,74.0,B
