NIS,school,fullName,gender,grade,POB,birth,age,caturWulan,subjects,midTest,finalTest,mean,finalScore
Std178,SD Jingga,Tobias Wicaksana Castro,M,3,Padang,2014-07-26,9,2,Religion,95,84,89.5,A
Std178,SD Jingga,Tobias Wicaksana Castro,M,3,Padang,2014-07-26,9,3,Religion,89,59,74.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,1,Math,66,100,83.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,2,Math,66,56,61.0,C
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,3,Math,98,85,91.5,A
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,1,Science,59,95,77.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,2,Science,96,68,82.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,3,Science,90,78,84.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,1,Social,83,80,81.5,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,2,Social,55,63,59.0,C
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,3,Social,70,79,74.5,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,1,Bahasa,100,58,79.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,2,Bahasa,55,93,74.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,3,Bahasa,92,70,81.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,1,English,50,100,75.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,2,English,87,62,74.5,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,3,English,79,73,76.0,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,1,Religion,94,75,84.5,A
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,2,Religion,78,65,71.5,B
Std179,SD Jingga,Faisal Kevin Al Bukhory,M,3,Palopo,2015-02-05,9,3,Religion,94,62,78.0,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,1,Math,72,96,84.0,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,2,Math,80,55,67.5,C
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,3,Math,54,64,59.0,C
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,1,Science,65,69,67.0,C
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,2,Science,58,53,55.5,C
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,3,Science,85,72,78.5,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,1,Social,69,82,75.5,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,2,Social,95,50,72.5,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,3,Social,52,89,70.5,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,1,Bahasa,93,69,81.0,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,2,Bahasa,87,82,84.5,A
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,3,Bahasa,80,88,84.0,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,1,English,82,86,84.0,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,2,English,75,94,84.5,A
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,3,English,84,56,70.0,B
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,1,Religion,73,53,63.0,C
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,2,Religion,65,64,64.5,C
Std180,SD Jingga,Ira I Gusti Ayu Gemilang,F,3,Metro,2014-08-07,9,3,Religion,65,88,76.5,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,1,Math,100,57,78.5,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,2,Math,67,57,62.0,C
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,3,Math,82,86,84.0,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,1,Science,99,88,93.5,A
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,2,Science,52,84,68.0,C
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,3,Science,80,86,83.0,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,1,Social,52,50,51.0,C
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,2,Social,82,64,73.0,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,3,Social,72,84,78.0,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,1,Bahasa,94,98,96.0,A
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,2,Bahasa,68,75,71.5,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,3,Bahasa,79,74,76.5,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,1,English,60,84,72.0,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,2,English,68,76,72.0,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,3,English,50,60,55.0,C
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,1,Religion,80,70,75.0,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,2,Religion,51,90,70.5,B
Std181,SD Jingga,Rubianto Hendri Bessie,M,3,Sawahlunto,2015-05-11,8,3,Religion,53,84,68.5,C
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,1,Math,78,78,78.0,B
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,2,Math,82,65,73.5,B
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,3,Math,69,94,81.5,B
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,1,Science,100,75,87.5,A
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,2,Science,96,81,88.5,A
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,3,Science,86,60,73.0,B
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,1,Social,95,82,88.5,A
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,2,Social,65,70,67.5,C
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,3,Social,82,89,85.5,A
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,1,Bahasa,51,51,51.0,C
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,2,Bahasa,75,96,85.5,A
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,3,Bahasa,74,61,67.5,C
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,1,English,50,78,64.0,C
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,2,English,92,98,95.0,A
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,3,English,87,51,69.0,C
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,1,Religion,81,52,66.5,C
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,2,Religion,60,60,60.0,C
Std182,SD Jingga,I Gusti Ayu Danastri Panggabean,F,3,Ternate,2014-04-12,9,3,Religion,75,80,77.5,B
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,1,Math,95,82,88.5,A
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,2,Math,80,61,70.5,B
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,3,Math,55,85,70.0,B
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,1,Science,55,83,69.0,C
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,2,Science,55,58,56.5,C
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,3,Science,76,75,75.5,B
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,1,Social,83,67,75.0,B
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,2,Social,70,80,75.0,B
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,3,Social,99,81,90.0,A
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,1,Bahasa,79,100,89.5,A
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,2,Bahasa,57,51,54.0,C
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,3,Bahasa,69,64,66.5,C
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,1,English,75,58,66.5,C
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,2,English,94,71,82.5,B
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,3,English,67,83,75.0,B
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,1,Religion,74,55,64.5,C
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,2,Religion,57,91,74.0,B
Std183,SD Jingga,Ikhlas Jerome Purwa,M,3,Padang,2013-09-12,10,3,Religion,70,80,75.0,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,1,Math,86,59,72.5,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,2,Math,91,68,79.5,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,3,Math,86,76,81.0,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,1,Science,51,97,74.0,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,2,Science,74,52,63.0,C
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,3,Science,92,89,90.5,A
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,1,Social,98,81,89.5,A
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,2,Social,95,74,84.5,A
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,3,Social,68,73,70.5,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,1,Bahasa,69,89,79.0,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,2,Bahasa,88,63,75.5,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,3,Bahasa,52,96,74.0,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,1,English,67,54,60.5,C
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,2,English,70,71,70.5,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,3,English,89,95,92.0,A
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,1,Religion,99,58,78.5,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,2,Religion,61,79,70.0,B
Std184,SD Jingga,Keysa Fitra Banjarnahor,F,3,Payakumbuh,2013-03-27,10,3,Religion,55,53,54.0,C
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,1,Math,61,69,65.0,C
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,2,Math,74,74,74.0,B
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,3,Math,77,67,72.0,B
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,1,Science,61,62,61.5,C
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,2,Science,51,50,50.5,C
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,3,Science,56,54,55.0,C
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,1,Social,58,90,74.0,B
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,2,Social,71,99,85.0,A
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,3,Social,95,52,73.5,B
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,1,Bahasa,88,74,81.0,B
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,2,Bahasa,70,94,82.0,B
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,3,Bahasa,95,83,89.0,A
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,1,English,67,68,67.5,C
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,2,English,75,86,80.5,B
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,3,English,53,88,70.5,B
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,1,Religion,81,51,66.0,C
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,2,Religion,72,59,65.5,C
Std185,SD Jingga,Marcel Nasrul Limanto,M,3,Bima,2015-02-20,9,3,Religion,57,92,74.5,B
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,1,Math,99,76,87.5,A
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,2,Math,54,50,52.0,C
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,3,Math,67,64,65.5,C
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,1,Science,75,96,85.5,A
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,2,Science,89,73,81.0,B
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,3,Science,51,57,54.0,C
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,1,Social,88,87,87.5,A
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,2,Social,92,50,71.0,B
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,3,Social,90,58,74.0,B
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,1,Bahasa,53,72,62.5,C
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,2,Bahasa,78,91,84.5,A
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,3,Bahasa,100,81,90.5,A
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,1,English,76,65,70.5,B
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,2,English,67,55,61.0,C
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,3,English,62,55,58.5,C
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,1,Religion,63,79,71.0,B
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,2,Religion,63,53,58.0,C
Std186,SD Jingga,Charis Pandhita Simamora,F,3,Kotamobagu,2013-12-22,10,3,Religion,55,53,54.0,C
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,1,Math,61,62,61.5,C
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,2,Math,91,89,90.0,A
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,3,Math,59,94,76.5,B
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,1,Science,57,68,62.5,C
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,2,Science,74,52,63.0,C
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,3,Science,82,78,80.0,B
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,1,Social,72,95,83.5,B
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,2,Social,61,90,75.5,B
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,3,Social,53,65,59.0,C
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,1,Bahasa,99,85,92.0,A
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,2,Bahasa,75,90,82.5,B
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,3,Bahasa,77,57,67.0,C
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,1,English,80,69,74.5,B
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,2,English,52,91,71.5,B
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,3,English,56,60,58.0,C
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,1,Religion,98,65,81.5,B
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,2,Religion,74,55,64.5,C
Std187,SD Jingga,Ahmed Ephraim Castillo,M,3,Bandung,2014-06-10,9,3,Religion,89,85,87.0,A
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,1,Math,95,95,95.0,A
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,2,Math,51,94,72.5,B
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,3,Math,88,65,76.5,B
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,1,Science,64,87,75.5,B
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,2,Science,80,100,90.0,A
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,3,Science,51,85,68.0,C
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,1,Social,63,54,58.5,C
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,2,Social,79,90,84.5,A
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,3,Social,96,67,81.5,B
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,1,Bahasa,60,80,70.0,B
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,2,Bahasa,90,74,82.0,B
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,3,Bahasa,70,63,66.5,C
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,1,English,84,66,75.0,B
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,2,English,64,73,68.5,C
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,3,English,52,74,63.0,C
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,1,Religion,67,76,71.5,B
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,2,Religion,82,69,75.5,B
Std188,SD Jingga,Kartika Larasati Alatas,F,3,Solok,2013-09-26,10,3,Religion,63,61,62.0,C
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,1,Math,64,93,78.5,B
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,2,Math,96,90,93.0,A
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,3,Math,86,85,85.5,A
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,1,Science,88,67,77.5,B
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,2,Science,54,51,52.5,C
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,3,Science,58,64,61.0,C
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,1,Social,70,96,83.0,B
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,2,Social,98,81,89.5,A
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,3,Social,98,84,91.0,A
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,1,Bahasa,79,53,66.0,C
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,2,Bahasa,63,90,76.5,B
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,3,Bahasa,98,63,80.5,B
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,1,English,99,91,95.0,A
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,2,English,79,63,71.0,B
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,3,English,51,59,55.0,C
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,1,Religion,69,67,68.0,C
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,2,Religion,75,80,77.5,B
Std189,SD Jingga,Missy Ni Nyoman Subardi,F,3,Tidore Kepulauan,2014-11-22,9,3,Religion,61,93,77.0,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,1,Math,84,96,90.0,A
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,2,Math,54,65,59.5,C
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,3,Math,77,87,82.0,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,1,Science,80,97,88.5,A
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,2,Science,67,83,75.0,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,3,Science,68,50,59.0,C
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,1,Social,61,75,68.0,C
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,2,Social,80,74,77.0,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,3,Social,94,73,83.5,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,1,Bahasa,100,65,82.5,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,2,Bahasa,97,80,88.5,A
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,3,Bahasa,58,87,72.5,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,1,English,92,77,84.5,A
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,2,English,95,100,97.5,A
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,3,English,79,80,79.5,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,1,Religion,81,71,76.0,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,2,Religion,87,72,79.5,B
Std190,SD Jingga,Abigail Sisca Purbaya,F,3,Sibolga,2015-07-24,8,3,Religion,93,65,79.0,B
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,1,Math,86,51,68.5,C
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,2,Math,62,71,66.5,C
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,3,Math,76,56,66.0,C
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,1,Science,87,75,81.0,B
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,2,Science,83,67,75.0,B
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,3,Science,62,56,59.0,C
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,1,Social,63,87,75.0,B
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,2,Social,100,83,91.5,A
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,3,Social,81,56,68.5,C
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,1,Bahasa,59,97,78.0,B
Std191,SD Jingga,Gabriel Luqman Hasugian,M,3,Cimahi,2014-03-23,9,2,Bahasa,94,93,93.5,A
